sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,name,description,short_description,price,special_price,special_from_date,special_to_date,cost,weight,manufacturer,meta_title,meta_keyword,meta_description,image,small_image,thumbnail,media_gallery,color,news_from_date,news_to_date,gallery,status,url_key,url_path,minimal_price,visibility,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,options_container,required_options,has_options,image_label,small_image_label,thumbnail_label,created_at,updated_at,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,msrp,tax_class_id,gift_message_available,condition,part_type,part_number,accept_offer_price,decline_offer_price,server_compatibility,featured,generation,server_type,processor,cpu_quantity,cpu_speed,cpu_cores,ram_quantity,ram_technology,hdd1_quantity,hdd1_capacity,hdd_size,raid,warranty,power_supply,hdd_tech,drive,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell 1U Racks","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r900-1,,Server,simple,Servers,"Default Category",base,PowerEdge R900,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,667,,,,,70,Dell,,,,poweredge-r900.jpg,poweredge-r900.jpg,poweredge-r900.jpg,,,,,,1,poweredge-r900-1,poweredge-r900-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge R900,PowerEdge R900,PowerEdge R900,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,667,666.0,,No,10,Rack - 4U+,Intel,4,2.9GHz,Dual,32GB,DDR2,2,146GB,3.5",Yes,1 Year,Redundant,SAS,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-r900.jpg,PowerEdge R900,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell 4U+ Racks","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-t300-1,,Server,simple,Servers,"Default Category",base,PowerEdge T300,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,579,,,,,45,Dell,,,,poweredge-t300.jpg,poweredge-t300.jpg,poweredge-t300.jpg,,,,,,1,poweredge-t300-1,poweredge-t300-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge T300,PowerEdge T300,PowerEdge T300,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,579,578.0,,No,10,Tower,Intel,1,2.83GHz,Quad,16GB,DDR2,3,1TB,3.5",None,1 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-t300.jpg,PowerEdge T300,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r210-1,,Server,simple,Servers,"Default Category",base,PowerEdge R210,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,359,,,,,40,Dell,,,,poweredge-r210.jpg,poweredge-r210.jpg,poweredge-r210.jpg,,,,,,1,poweredge-r210-1,poweredge-r210-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge R210,PowerEdge R210,PowerEdge R210,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,359,358.0,,No,11,Rack - 1U,Intel,1,2.66GHz,Quad,8GB,DDR3,2,500GB,3.5",None,1 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-r210.jpg,PowerEdge R210,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell 1U Racks","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r410-1,,Server,simple,Servers,"Default Category",base,PowerEdge R410,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,850,,,,,45,Dell,,,,poweredge-r410.jpg,poweredge-r410.jpg,poweredge-r410.jpg,,,,,,1,poweredge-r410-1,poweredge-r410-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge R410,PowerEdge R410,PowerEdge R410,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,850,849.0,,No,11,Rack - 2U,Intel,2,2.26GHz,Quad,16GB,DDR3,2,146GB,3.5",Yes,1 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-r410.jpg,PowerEdge R410,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell 2U Racks","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r415-1,,Server,simple,Servers,"Default Category",base,PowerEdge R415,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,1450,,,,,45,Dell,,,,poweredge-r415.jpg,poweredge-r415.jpg,poweredge-r415.jpg,,,,,,1,poweredge-r415-1,poweredge-r415-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge R415,PowerEdge R415,PowerEdge R415,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,1450,1449.0,,No,11,Rack - 1U,AMD,2,2.6GHz,Quad,16GB,DDR3,2,2TB,3.5",Yes,3 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-r415.jpg,PowerEdge R415,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell 1U Racks","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r510-1,,Server,simple,Servers,"Default Category",base,PowerEdge R510,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,750,,,,,60,Dell,,,,poweredge-r510.jpg,poweredge-r510.jpg,poweredge-r510.jpg,,,,,,1,poweredge-r510-1,poweredge-r510-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge R510,PowerEdge R510,PowerEdge R510,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,750,749.0,,No,11,Rack - 2U,Intel,2,1.86GHz,Quad,8GB,DDR3,12,Configurable,3.5",Yes,1 Year,Single,SATA,DVD,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-r510.jpg,PowerEdge R510,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell 2U Racks","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r515-12-x-3.5-chassis-1,,Server,simple,Servers,"Default Category",base,PowerEdge R515 - 12 x 3.5" Chassis,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,2355,,,,,45,Dell,,,,poweredge-r515-12-x-3.5-chassis.jpg,poweredge-r515-12-x-3.5-chassis.jpg,poweredge-r515-12-x-3.5-chassis.jpg,,,,,,1,poweredge-r515-12-x-3.5-chassis-1,poweredge-r515-12-x-3.5-chassis-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge R515 - 12 x 3.5" Chassis,PowerEdge R515 - 12 x 3.5" Chassis,PowerEdge R515 - 12 x 3.5" Chassis,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,2355,2354.0,,No,11,Rack - 2U,AMD,2,2.3GHz,Six,32GB,DDR3,2,500GB,3.5",Yes,3 Year,Redundant,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-r515-12-x-3.5-chassis.jpg,PowerEdge R515 - 12 x 3.5" Chassis,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell 2U Racks","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r610-1,,Server,simple,Servers,"Default Category",base,PowerEdge R610,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,550,,,,,45,Dell,,,,poweredge-r610.jpg,poweredge-r610.jpg,poweredge-r610.jpg,,,,,,1,poweredge-r610-1,poweredge-r610-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge R610,PowerEdge R610,PowerEdge R610,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,550,549.0,,No,11,Rack - 1U,Intel,2,1.86GHz,Quad,8GB,DDR3,6,Configurable,2.5",Yes,1 Year,Single,SATA,DVD,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-r610.jpg,PowerEdge R610,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell 1U Racks","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r710-6-x-3.5-chassis-1,,Server,simple,Servers,"Default Category",base,PowerEdge R710 - 6 x 3.5" Chassis,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,695,,,,,70,Dell,,,,poweredge-r710-6-x-3.5-chassis.jpg,poweredge-r710-6-x-3.5-chassis.jpg,poweredge-r710-6-x-3.5-chassis.jpg,,,,,,1,poweredge-r710-6-x-3.5-chassis-1,poweredge-r710-6-x-3.5-chassis-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge R710 - 6 x 3.5" Chassis,PowerEdge R710 - 6 x 3.5" Chassis,PowerEdge R710 - 6 x 3.5" Chassis,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,695,694.0,,Yes,11,Rack - 2U,Intel,2,1.86GHz,Quad,8GB,DDR3,6,Configurable,3.5",Yes,1 Year,Single,SAS,DVD,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-r710-6-x-3.5-chassis.jpg,PowerEdge R710 - 6 x 3.5" Chassis,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell 2U Racks","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r710-8-x-2.5-chassis-1,,Server,simple,Servers,"Default Category",base,Poweredge R710- 8 x 2.5" Chassis,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,695,,,,,70,Dell,,,,poweredge-r710-8-x-2.5-chassis.jpg,poweredge-r710-8-x-2.5-chassis.jpg,poweredge-r710-8-x-2.5-chassis.jpg,,,,,,1,poweredge-r710-8-x-2.5-chassis-1,poweredge-r710-8-x-2.5-chassis-1,,4,,,,,,"Block after Info Column",0,0,Poweredge R710- 8 x 2.5" Chassis,Poweredge R710- 8 x 2.5" Chassis,Poweredge R710- 8 x 2.5" Chassis,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,695,694.0,,No,11,Rack - 2U,Intel,2,1.86GHz,Quad,8GB,DDR3,8,Configurable,2.5",Yes,1 Year,Single,SATA,DVD,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-r710-8-x-2.5-chassis.jpg,Poweredge R710- 8 x 2.5" Chassis,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell 2U Racks","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r715-1,,Server,simple,Servers,"Default Category",base,PowerEdge R715,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,2255,,,,,70,Dell,,,,poweredge-r715.jpg,poweredge-r715.jpg,poweredge-r715.jpg,,,,,,1,poweredge-r715-1,poweredge-r715-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge R715,PowerEdge R715,PowerEdge R715,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,2255,2254.0,,No,11,Rack - 2U,AMD,2,2.1GHz,Quad,32GB,DDR3,6,146GB,3.5",H700,3 Year,Redundant,SAS,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-r715.jpg,PowerEdge R715,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell 2U Racks","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r810-1,,Server,simple,Servers,"Default Category",base,PowerEdge R810,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,2995,,,,,70,Dell,,,,poweredge-r810.jpg,poweredge-r810.jpg,poweredge-r810.jpg,,,,,,1,poweredge-r810-1,poweredge-r810-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge R810,PowerEdge R810,PowerEdge R810,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,2995,2994.0,,Yes,11,Rack - 2U,Intel,2,2.0GHz,Six,128GB,DDR2,6,146GB,3.5",Yes,3 Year,Single,SAS,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-r810.jpg,PowerEdge R810,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell 2U Racks","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r910-1,,Server,simple,Servers,"Default Category",base,PowerEdge R910,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,4555,,,,,70,Dell,,,,poweredge-r910.jpg,poweredge-r910.jpg,poweredge-r910.jpg,,,,,,1,poweredge-r910-1,poweredge-r910-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge R910,PowerEdge R910,PowerEdge R910,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,4555,4554.0,,No,11,Rack - 4U+,Intel,4,2.3GHz,Eight,128GB,DDR2,3,450GB,3.5",Yes,3 Year,Redundant,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-r910.jpg,PowerEdge R910,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell 4U+ Racks","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-t110-1,,Server,simple,Servers,"Default Category",base,PowerEdge T110,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,545,,,,,45,Dell,,,,poweredge-t110.jpg,poweredge-t110.jpg,poweredge-t110.jpg,,,,,,1,poweredge-t110-1,poweredge-t110-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge T110,PowerEdge T110,PowerEdge T110,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,545,544.0,,No,11,Tower,Intel,1,2.53GHz,Quad,8GB,DDR3,2,1TB,3.5",Yes,3 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-t110.jpg,PowerEdge T110,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-t310-1,,Server,simple,Servers,"Default Category",base,PowerEdge T310,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,1375,,,,,55,Dell,,,,poweredge-t310.jpg,poweredge-t310.jpg,poweredge-t310.jpg,,,,,,1,poweredge-t310-1,poweredge-t310-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge T310,PowerEdge T310,PowerEdge T310,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,1375,1374.0,,Yes,11,Tower,Intel,1,2.66GHz,Quad,16GB,DDR3,2,1TB,3.5",Yes,3 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-t310.jpg,PowerEdge T310,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-t410-1,,Server,simple,Servers,"Default Category",base,PowerEdge T410,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,1775,,,,,60,Dell,,,,poweredge-t410.jpg,poweredge-t410.jpg,poweredge-t410.jpg,,,,,,1,poweredge-t410-1,poweredge-t410-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge T410,PowerEdge T410,PowerEdge T410,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,1775,1774.0,,Yes,11,Tower,Intel,2,2.66GHz,Quad,16GB,DDR3,4,1TB,3.5",Yes,3 Year,Redundant,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-t410.jpg,PowerEdge T410,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-t610-1,,Server,simple,Servers,"Default Category",base,PowerEdge T610,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,2575,,,,,77,Dell,,,,poweredge-t610.jpg,poweredge-t610.jpg,poweredge-t610.jpg,,,,,,1,poweredge-t610-1,poweredge-t610-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge T610,PowerEdge T610,PowerEdge T610,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,2575,2574.0,,Yes,11,Tower,Intel,2,2.66GHz,Quad,32GB,DDR3,6,2TB,3.5",Yes,3 Year,Redundant,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-t610.jpg,PowerEdge T610,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
