sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,accept_offer_price,color,condition,cost,country_of_manufacture,cpu_cores,cpu_quantity,cpu_speed,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,decline_offer_price,description,drive,featured,gallery,generation,gift_message_available,has_options,hdd1_capacity,hdd1_quantity,hdd_size,hdd_tech,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,part_number,part_type,power_supply,price,processor,raid,ram_quantity,ram_technology,required_options,server_compatibility,server_type,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,warranty,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
poweredge-r710-8-x-2.5-chassis-1,,Server,simple,Servers,Default Category,base,875,,,,,Quad,2,2.26GHz,2015-01-28 21:38:30,,,,,874.0,<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>,Optical,No,,Generation 11,,0,146GB,2,"2.5""",SATA,/p/o/poweredge-r710-8-x-2.5-chassis.jpg,,Dell,,"Buy your Poweredge R710- 8 x 2.5"" Chassis today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished Poweredge R710- 8 x 2.5"" Chassis Servers",,,Use config,Use config,"Poweredge R710- 8 x 2.5"" Chassis",,,Block after Info Column,,,,Single,875.0000,Intel,Yes,16GB,DDR3,0,,Rack - 2U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-r710-8-x-2.5-chassis.jpg,,,,,1,2,/p/o/poweredge-r710-8-x-2.5-chassis.jpg,,2015-02-24 19:04:35,poweredge-r710-8-x-2-5-chassis-1,poweredge-r710-8-x-2-5-chassis-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r710-8-x-2.5-chassis.jpg,"Poweredge R710- 8 x 2.5"" Chassis",1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 2U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r715-1,,Server,simple,Servers,Default Category,base,2255,,,,,Quad,2,2.1GHz,2015-01-28 21:38:30,,,,,2254.0,<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>,Optical,No,,Generation 11,,0,146GB,6,"3.5""",SAS,/p/o/poweredge-r715.jpg,,Dell,,Buy your PowerEdge R715 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished PowerEdge R715 Servers,,,Use config,Use config,PowerEdge R715,,,Block after Info Column,,,,Redundant,2255.0000,AMD,H700,32GB,DDR3,0,,Rack - 2U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-r715.jpg,,,,,1,2,/p/o/poweredge-r715.jpg,,2015-02-24 19:04:35,poweredge-r715-1,poweredge-r715-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r715.jpg,PowerEdge R715,1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 2U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r810-1,,Server,simple,Servers,Default Category,base,2995,,,,,Six,2,2.0GHz,2015-01-28 21:38:30,,,,,2994.0,"<p><span style=""font-size: medium;"">The Dell&trade; PowerEdge&trade; R810 provides performance and rack density in a scalable 2U, two- or foursocket server, allowing workload consolidation or high virtualization machine density.</span></p>",Optical,Yes,,Generation 11,,0,146GB,6,"3.5""",SAS,/p/o/poweredge-r810.jpg,PowerEdge R810,Dell,,Buy your PowerEdge R810 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished PowerEdge R810 Servers,,,Use config,Use config,PowerEdge R810,,,Block after Info Column,,,,Single,2995.0000,Intel,Yes,128GB,DDR2,0,,Rack - 2U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-r810.jpg,PowerEdge R810,,,,1,2,/p/o/poweredge-r810.jpg,PowerEdge R810,2015-02-24 19:34:14,poweredge-r810-1,poweredge-r810-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r810.jpg,PowerEdge R810,1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 2U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r910-1,,Server,simple,Servers,Default Category,base,4555,,,,,Eight,4,2.3GHz,2015-01-28 21:38:30,,,,,4554.0,"<p><span style=""font-size: medium;"">The Dell&trade; PowerEdge&trade; R910 provides performance and reliability in a scalable 4U, four-socket server allowing large workload consolidation or max virtualization machine density.</span></p>",Optical,No,,Generation 11,,0,450GB,3,"3.5""",SATA,/p/o/poweredge-r910.jpg,PowerEdge R910,Dell,,Buy your PowerEdge R910 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished PowerEdge R910 Servers,,,Use config,Use config,PowerEdge R910,,,Block after Info Column,,,,Redundant,4555.0000,Intel,Yes,128GB,DDR2,0,,Rack - 4U+,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-r910.jpg,PowerEdge R910,,,,1,2,/p/o/poweredge-r910.jpg,PowerEdge R910,2015-02-24 19:34:40,poweredge-r910-1,poweredge-r910-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r910.jpg,PowerEdge R910,1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 4U+ Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r220-1,,Server,simple,Servers,Default Category,base,995,,,,,Quad,1,3.1GHz,2015-01-28 21:38:30,,,,,994.0,<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>,Optical,No,,Generation 12,,0,500GB,2,"3.5""",SATA,/p/o/poweredge-r220.jpg,,Dell,,Buy your PowerEdge R220 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished PowerEdge R220 Servers,,,Use config,Use config,PowerEdge R220,,,Block after Info Column,,,,Single,995.0000,Intel,Yes,12GB,DDR3,0,,Rack - 1U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-r220.jpg,,,,,1,2,/p/o/poweredge-r220.jpg,,2015-02-24 19:04:35,poweredge-r220-1,poweredge-r220-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r220.jpg,PowerEdge R220,1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 1U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r320-1,,Server,simple,Servers,Default Category,base,3085,,,,,Six,1,2.2GHz,2015-01-28 21:38:30,,,,,3084.0,"<div id=""product-full-descript""><p>Enterprise features, scalable expandability and value in a dense chassis, the 1-socket, 1U Dell™ PowerEdge™ R320.  Items are available for upgrades, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",DVD,Yes,,Generation 12,,0,300GB,8,"2.5""",SAS,/p/o/poweredge-r320.jpg,PowerEdge R320,Dell,,Buy your PowerEdge R320 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished PowerEdge R320 Servers,,,Use config,Use config,PowerEdge R320,,,Block after Info Column,,,,Redundant,3085.0000,Intel,Yes,16GB,DDR3,0,,Rack - 1U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-r320.jpg,PowerEdge R320,,,,1,2,/p/o/poweredge-r320.jpg,PowerEdge R320,2015-02-25 13:07:37,poweredge-r320-1,poweredge-r320-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r320.jpg,PowerEdge R320,1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 1U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r420-1,,Server,simple,Servers,Default Category,base,1975,,,,,Quad,1,2.2GHz,2015-01-28 21:38:30,,,,,1974.0,"<div id=""product-full-descript""><p>The R420 is an excellent fit specializing in departmental email, workgroup collaboration, web hosting, e-commerce and file and print in space-constrained environments and in departmental or remote sites of large businesses and public organizations.  Items are available for upgrades, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,Generation 12,,0,2TB,2,"3.5""",SATA,/p/o/poweredge-r420.jpg,PowerEdge R420,Dell,,Buy your PowerEdge R420 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished PowerEdge R420 Servers,,,Use config,Use config,PowerEdge R420,,,Block after Info Column,,,,Single,1975.0000,Intel,H310,12GB,DDR3,0,,Rack - 1U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-r420.jpg,PowerEdge R420,,,,1,2,/p/o/poweredge-r420.jpg,PowerEdge R420,2015-02-25 13:08:15,poweredge-r420-1,poweredge-r420-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r420.jpg,PowerEdge R420,1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 1U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r520-1,,Server,simple,Servers,Default Category,base,3550,,,,,Quad,1,1.8GHz,2015-01-28 21:38:30,,,,,3549.0,"<div id=""product-full-descript""><p>Setting another standard oF feature flexibility in a 2-socket, 2U rack server, the Dell™ PowerEdge™ R520 is built to run complex workloads using its highly scalable memory, I/O capacity and flexible network options.  Items are available for upgrades, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,Yes,,Generation 12,,0,2TB,8,"3.5""",SATA,/p/o/poweredge-r520.jpg,PowerEdge R520,Dell,,Buy your PowerEdge R520 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished PowerEdge R520 Servers,,,Use config,Use config,PowerEdge R520,,,Block after Info Column,,,,Single,3550.0000,Intel,H310,12GB,DDR3,0,,Rack - 2U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-r520.jpg,PowerEdge R520,,,,1,2,/p/o/poweredge-r520.jpg,PowerEdge R520,2015-02-25 13:08:52,poweredge-r520-1,poweredge-r520-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r520.jpg,PowerEdge R520,1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 2U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r620-1,,Server,simple,Servers,Default Category,base,3977,,,,,Six,2,2.0GHz,2015-01-28 21:38:30,,,,,3976.0,"<div id=""product-full-descript""><p>The Dell PowerEdge R620 rack server is an impressive general purpose platform that is perfect for data centers with space constraints.<br />Items marked with a <b>*</b> are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,Generation 12,,0,300GB,2,"3.5""",SAS,/p/o/poweredge-r620.jpg,PowerEdge R620,Dell,,Buy your PowerEdge R620 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished PowerEdge R620 Servers,,,Use config,Use config,PowerEdge R620,,,Block after Info Column,,,,Redundant,3977.0000,Intel,H310,32GB,DDR3,0,,Rack - 1U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-r620.jpg,PowerEdge R620,,,,1,2,/p/o/poweredge-r620.jpg,PowerEdge R620,2015-02-25 13:09:09,poweredge-r620-1,poweredge-r620-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r620.jpg,PowerEdge R620,1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 1U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r720-16-x-2.5-chassis-1,,Server,simple,Servers,Default Category,base,4995,,,,,Quad,2,2.66GHz,2015-01-28 21:38:30,,,,,4994.0,"<div id=""product-full-descript""><p>""Keep pace with the exponential change of the virtual age using the state-of-the-art feature flexibility of the PowerEdge™ R720.""  For upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,Yes,,Generation 12,,0,500GB,16,"2.5""",SATA,/p/o/poweredge-r720-16-x-2.5-chassis.jpg,"PowerEdge R720 - 16 x 2.5"" Chassis",Dell,,"Buy your PowerEdge R720 - 16 x 2.5"" Chassis today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge R720 - 16 x 2.5"" Chassis Servers",,,Use config,Use config,"PowerEdge R720 - 16 x 2.5"" Chassis",,,Block after Info Column,,,,Redundant,4995.0000,Intel,Yes,64GB,DDR2,0,,Rack - 2U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-r720-16-x-2.5-chassis.jpg,"PowerEdge R720 - 16 x 2.5"" Chassis",,,,1,2,/p/o/poweredge-r720-16-x-2.5-chassis.jpg,"PowerEdge R720 - 16 x 2.5"" Chassis",2015-02-25 13:09:51,poweredge-r720-16-x-2-5-chassis-1,poweredge-r720-16-x-2-5-chassis-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r720-16-x-2.5-chassis.jpg,"PowerEdge R720 - 16 x 2.5"" Chassis",1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 2U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r720-8-x-3.5-chassis-1,,Server,simple,Servers,Default Category,base,3950,,,,,Six,2,2.0GHz,2015-01-28 21:38:30,,,,,3949.0,<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>,Optical,No,,Generation 12,,0,600GB,8,"3.5""",SATA,/p/o/poweredge-r720-8-x-3.5-chassis.jpg,,Dell,,"Buy your PowerEdge R720 - 8 x 3.5"" Chassis today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge R720 - 8 x 3.5"" Chassis Servers",,,Use config,Use config,"PowerEdge R720 - 8 x 3.5"" Chassis",,,Block after Info Column,,,,Single,3950.0000,Intel,Yes,16GB,DDR3,0,,Rack - 2U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-r720-8-x-3.5-chassis.jpg,,,,,1,2,/p/o/poweredge-r720-8-x-3.5-chassis.jpg,,2015-02-24 19:04:35,poweredge-r720-8-x-3-5-chassis-1,poweredge-r720-8-x-3-5-chassis-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r720-8-x-3.5-chassis.jpg,"PowerEdge R720 - 8 x 3.5"" Chassis",1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 2U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-2650-1,,Server,simple,Servers,Default Category,base,385,,,,,Single,2,3.06GHz,2015-01-28 21:38:30,,,,,384.0,"<p><span style=""font-size: medium;"">Combining a level of performance with availability and configuration flexibility in a space saving 2U chassis, the Dell&trade; PowerEdge&trade; 2650 delivers exceptional, cost-efficient computing power for a variety of front-end and mid-tier server workloads.</span></p>",Optical,No,,Generation 6,,0,36GB,5,"3.5""",SCSI,/p/o/poweredge-2650.jpg,PowerEdge 2650,Dell,,Buy your PowerEdge 2650 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished PowerEdge 2650 Servers,,,Use config,Use config,PowerEdge 2650,,,Block after Info Column,,,,Redundant,385.0000,Intel,Yes,4GB,DDR2,0,,Rack - 2U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-2650.jpg,PowerEdge 2650,,,,1,2,/p/o/poweredge-2650.jpg,PowerEdge 2650,2015-02-25 13:11:38,poweredge-2650-1,poweredge-2650-1,4,1 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-2650.jpg,PowerEdge 2650,1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 2U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-1750-1,,Server,simple,Servers,Default Category,base,325,,,,,Single,2,3.06GHz,2015-01-28 21:38:30,,,,,324.0,<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>,Optical,No,,Generation 7,,0,36GB,3,"3.5""",SCSI,/p/o/poweredge-1750.jpg,PowerEdge 1750,Dell,,Buy your PowerEdge 1750 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished PowerEdge 1750 Servers,,,Use config,Use config,PowerEdge 1750,,,Block after Info Column,,,,Redundant,325.0000,Intel,None,4GB,DDR2,0,,Rack - 1U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-1750.jpg,PowerEdge 1750,,,,1,2,/p/o/poweredge-1750.jpg,PowerEdge 1750,2015-02-24 19:04:35,poweredge-1750-1,poweredge-1750-1,4,6 Months,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-1750.jpg,PowerEdge 1750,1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 1U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-1850-enterprise-class-1,,Server,simple,Servers,Default Category,base,350,,,,,Single,2,3.8GHz,2015-01-28 21:38:30,,,,,349.0,"<div id=""product-full-descript""><p>The dual processor Dell&trade; PowerEdge&trade; 1850 server packs some of the latest advanced features in performance, availability and manageability into an incredibly slim 1U chassis making it perfect for High Performance Computing Clusters (HPCC) as well as edge-of network and Internet infrastructure environments.&nbsp;Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,Generation 8,,0,36GB,2,"3.5""",SCSI,/p/o/poweredge-1850-enterprise-class.jpg,PowerEdge 1850 - Enterprise Class,Dell,,Buy your PowerEdge 1850 - Enterprise Class today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished PowerEdge 1850 - Enterprise Class Servers,,,Use config,Use config,PowerEdge 1850 - Enterprise Class,,,Block after Info Column,,,,Single,350.0000,Intel,None,4GB,DDR2,0,,Rack - 1U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-1850-enterprise-class.jpg,PowerEdge 1850 - Enterprise Class,,,,1,2,/p/o/poweredge-1850-enterprise-class.jpg,PowerEdge 1850 - Enterprise Class,2015-02-24 19:04:35,poweredge-1850-enterprise-class-1,poweredge-1850-enterprise-class-1,4,6 Months,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-1850-enterprise-class.jpg,PowerEdge 1850 - Enterprise Class,1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 1U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
